state,county,location,FIPS,county_gini,county_density,county_medianincome
Illinois,Grundy,"Grundy, Illinois",17063,0.3962,46.64480696,83254
Illinois,Hamilton,"Hamilton, Illinois",17065,0.4114,7.303033893,55409
Illinois,Hancock,"Hancock, Illinois",17067,0.4469,8.810529687,56700
Illinois,Hardin,"Hardin, Illinois",17069,0.4806,8.721837437,47144
Illinois,Henderson,"Henderson, Illinois",17071,0.3953,7.016907047,59415
Illinois,Henry,"Henry, Illinois",17073,0.4326,23.20555427,62683
Illinois,Iroquois,"Iroquois, Illinois",17075,0.4231,9.733358959,60736
Illinois,Jackson,"Jackson, Illinois",17077,0.5266,38.70528382,43334
Illinois,Jasper,"Jasper, Illinois",17079,0.3962,7.492328536,59069
Illinois,Jefferson,"Jefferson, Illinois",17081,0.4411,25.79999368,53294
Illinois,Jersey,"Jersey, Illinois",17083,0.4376,23.07397937,68675
Illinois,Jo Daviess,"Jo Daviess, Illinois",17085,0.4187,14.02907606,67839
Illinois,Johnson,"Johnson, Illinois",17087,0.4355,14.14742746,57073
Illinois,Kane,"Kane, Illinois",17089,0.439,394.6365022,90941
Illinois,Kankakee,"Kankakee, Illinois",17091,0.4357,63.38660191,63880
Illinois,Kendall,"Kendall, Illinois",17093,0.3467,150.2481058,100483
Illinois,Knox,"Knox, Illinois",17095,0.4547,27.48428763,47559
Illinois,Lake,"Lake, Illinois",17097,0.4798,611.9473932,95895
Illinois,LaSalle,"LaSalle, Illinois",17099,0.4334,37.54987471,64447
Illinois,Lawrence,"Lawrence, Illinois",17101,0.4545,16.79466841,46525
Illinois,Lee,"Lee, Illinois",17103,0.4198,18.39148611,60542
Illinois,Livingston,"Livingston, Illinois",17105,0.4215,13.43849744,61569
Illinois,Logan,"Logan, Illinois",17107,0.4326,18.24530364,58939
Illinois,Macon,"Macon, Illinois",17115,0.4721,70.834027,48245
Illinois,Macoupin,"Macoupin, Illinois",17117,0.4238,20.45636741,57755
Illinois,Madison,"Madison, Illinois",17119,0.4415,143.2523604,65886
Illinois,Marion,"Marion, Illinois",17121,0.4347,25.68659269,55292
Illinois,Marshall,"Marshall, Illinois",17123,0.4117,11.77202362,64132
Illinois,Mason,"Mason, Illinois",17125,0.4275,9.864005992,58828
Illinois,Massac,"Massac, Illinois",17127,0.3875,23.48666437,52680
Illinois,McDonough,"McDonough, Illinois",17109,0.4801,20.22523095,53024
Illinois,McHenry,"McHenry, Illinois",17111,0.4128,196.9447844,92522
Illinois,McLean,"McLean, Illinois",17113,0.4871,56.52329122,71309
Illinois,Menard,"Menard, Illinois",17129,0.393,15.18551962,75687
Illinois,Mercer,"Mercer, Illinois",17131,0.4047,10.79671493,64731
Illinois,Monroe,"Monroe, Illinois",17133,0.399,34.00712549,93054
Illinois,Montgomery,"Montgomery, Illinois",17135,0.4394,15.91758335,59116
Illinois,Morgan,"Morgan, Illinois",17137,0.4372,23.36849172,54644
Illinois,Moultrie,"Moultrie, Illinois",17139,0.4072,16.89759553,69652
Illinois,Ogle,"Ogle, Illinois",17141,0.4054,26.1245481,74472
Illinois,Peoria,"Peoria, Illinois",17143,0.493,115.1201013,56460
Illinois,Perry,"Perry, Illinois",17145,0.4293,18.68972794,53071
Illinois,Piatt,"Piatt, Illinois",17147,0.3957,14.44259449,81583
Illinois,Pike,"Pike, Illinois",17149,0.4398,7.316126073,54474
Illinois,Pope,"Pope, Illinois",17151,0.4379,4.448703804,50404
Illinois,Pulaski,"Pulaski, Illinois",17153,0.4632,10.8764031,42738
Illinois,Putnam,"Putnam, Illinois",17155,0.3818,13.85716437,74798
Illinois,Randolph,"Randolph, Illinois",17157,0.4082,21.84206736,58694
Illinois,Richland,"Richland, Illinois",17159,0.4094,17.0298773,56852
Illinois,Rock Island,"Rock Island, Illinois",17161,0.4363,131.2377894,58171
Illinois,Saline,"Saline, Illinois",17165,0.4952,24.62737221,50914
Illinois,Sangamon,"Sangamon, Illinois",17167,0.4587,87.89318766,68476
Illinois,Schuyler,"Schuyler, Illinois",17169,0.398,6.237462724,57839
Illinois,Scott,"Scott, Illinois",17171,0.3953,7.766273484,63510
Illinois,Shelby,"Shelby, Illinois",17173,0.3769,11.11301667,55725
Illinois,St. Clair,"St. Clair, Illinois",17163,0.4538,154.6589893,66422
Illinois,Stark,"Stark, Illinois",17175,0.4479,7.372807136,58265
Illinois,Stephenson,"Stephenson, Illinois",17177,0.4396,31.07125531,56263
Illinois,Tazewell,"Tazewell, Illinois",17179,0.4209,79.94877325,65427
Illinois,Union,"Union, Illinois",17181,0.4554,15.99374516,52384
Illinois,Vermilion,"Vermilion, Illinois",17183,0.4393,33.70082419,49825
Illinois,Wabash,"Wabash, Illinois",17185,0.4517,20.0133439,56183
Illinois,Warren,"Warren, Illinois",17187,0.4127,12.34242775,61734
Illinois,Washington,"Washington, Illinois",17189,0.396,9.714770175,66746
Illinois,Wayne,"Wayne, Illinois",17191,0.4153,8.916961044,51669
Illinois,White,"White, Illinois",17193,0.4349,10.94427594,50653
Illinois,Whiteside,"Whiteside, Illinois",17195,0.434,31.82333406,56805
Illinois,Will,"Will, Illinois",17197,0.4095,318.1154816,93994
